"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 31 10:46:10 GMT 2023","Fri Mar 31 10:46:29 GMT 2023","18569","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","checkingTheErrorMessageWithDuplicateClientTest","Проверка сообщения об ошибке при попытке добавления дубликата клиента","Тест для осуществления проверки сообщения об ошибке при неправильном добавлении клиента"
"passed","Fri Mar 31 10:46:10 GMT 2023","Fri Mar 31 10:46:28 GMT 2023","17982","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","successfulAdditionOfACustomerWithSpecialCharactersTest","Проверка успешного создания клиента с заполнением полей специальными символами","Тест для осуществления проверки успешного добавления клиента"
"passed","Fri Mar 31 10:46:11 GMT 2023","Fri Mar 31 10:46:28 GMT 2023","16154","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","checkingTheErrorMessageWithEmptyLastNameTest","Проверка сообщения об ошибке при попытке создания клиента с пустым полем Last Name","Тест для осуществления проверки сообщения об ошибке при неправильном добавлении клиента"
"passed","Fri Mar 31 10:46:11 GMT 2023","Fri Mar 31 10:46:26 GMT 2023","15117","","Тесты поиска клиентов","","com.github.Chestaci.CustomerSearchTest","searchNonexistentCustomerTest","Проверка поиска несуществующего клиента","Тест для осуществления проверки поиска клиентов"
"passed","Fri Mar 31 10:46:10 GMT 2023","Fri Mar 31 10:46:26 GMT 2023","15555","","Тесты поиска клиентов","","com.github.Chestaci.CustomerSearchTest","searchByNumberTest","Проверка успешного поиска клиента по совпадению цифр","Тест для осуществления проверки поиска клиентов"
"passed","Fri Mar 31 10:46:11 GMT 2023","Fri Mar 31 10:46:29 GMT 2023","17360","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","successfulAdditionOfACustomerWithRussianAndLatinLettersInCamelCaseTest","Проверка успешного создания клиента с заполнением полейрусскими и латинскими буквами в разных регистрах","Тест для осуществления проверки успешного добавления клиента"
"passed","Fri Mar 31 10:46:10 GMT 2023","Fri Mar 31 10:46:28 GMT 2023","17966","","Тесты сортировки клиентов","","com.github.Chestaci.SortTest","successfulSortTest","Проверка успешной сортировки клиентов по имени в алфавитном порядке","Тест для осуществления проверки успешной сортировки клиентов"
"passed","Fri Mar 31 10:46:11 GMT 2023","Fri Mar 31 10:46:28 GMT 2023","16819","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","checkingTheErrorMessageWithEmptyFirstNameTest","Проверка сообщения об ошибке при попытке создания клиента с пустым полем First Name","Тест для осуществления проверки сообщения об ошибке при неправильном добавлении клиента"
"passed","Fri Mar 31 10:46:12 GMT 2023","Fri Mar 31 10:46:27 GMT 2023","15470","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","checkingTheErrorMessageWithSpaceFieldsTest","Проверка сообщения об ошибке при попытке создания клиента с заполнением полей пробелом","Тест для осуществления проверки сообщения об ошибке при неправильном добавлении клиента"
"passed","Fri Mar 31 10:46:11 GMT 2023","Fri Mar 31 10:46:29 GMT 2023","17759","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","successfulAdditionOfACustomerWithLongValuesTest","Проверка успешного создания клиента с заполнением полей длинными значениями","Тест для осуществления проверки успешного добавления клиента"
"passed","Fri Mar 31 10:46:11 GMT 2023","Fri Mar 31 10:46:26 GMT 2023","15601","","Тесты поиска клиентов","","com.github.Chestaci.CustomerSearchTest","searchByMatchingLettersTest","Проверка успешного поиска клиентов по совпадению букв","Тест для осуществления проверки поиска клиентов"
"passed","Fri Mar 31 10:46:10 GMT 2023","Fri Mar 31 10:46:26 GMT 2023","16198","","Тесты поиска клиентов","","com.github.Chestaci.CustomerSearchTest","searchByLastNameTest","Проверка успешного поиска клиента по фамилии","Тест для осуществления проверки поиска клиентов"
"passed","Fri Mar 31 10:46:06 GMT 2023","Fri Mar 31 10:46:28 GMT 2023","22106","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","successfulAdditionOfACustomerTest","Проверка успешного добавления клиента","Тест для осуществления проверки успешного добавления клиента"
"passed","Fri Mar 31 10:46:06 GMT 2023","Fri Mar 31 10:46:27 GMT 2023","20611","","Тесты сортировки клиентов","","com.github.Chestaci.SortTest","successfulReverseSortTest","Проверка успешной сортировки клиентов по имени в обратном порядке","Тест для осуществления проверки успешной сортировки клиентов"
"passed","Fri Mar 31 10:46:12 GMT 2023","Fri Mar 31 10:46:29 GMT 2023","17011","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","successfulAdditionOfACustomerWithLettersAndNumbersTest","Проверка успешного создания клиента с заполнением полей буквами и цифрами","Тест для осуществления проверки успешного добавления клиента"
"passed","Fri Mar 31 10:46:11 GMT 2023","Fri Mar 31 10:46:27 GMT 2023","16309","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","checkingTheErrorMessageWithEmptyPostCodeTest","Проверка сообщения об ошибке при попытке создания клиента с пустым полем Post Code","Тест для осуществления проверки сообщения об ошибке при неправильном добавлении клиента"
"passed","Fri Mar 31 10:46:11 GMT 2023","Fri Mar 31 10:46:28 GMT 2023","17122","","Тесты добавления клиента","","com.github.Chestaci.AdditionOfACustomerTest","successfulAdditionOfACustomerWithOneDigitTest","Проверка успешного создания клиента с заполнением полей одной цифрой","Тест для осуществления проверки успешного добавления клиента"
